,typhoon,actual,predicted
2312,bopha2012,0.1098503623722319,17.38809877388682
2315,bopha2012,1.2430655434559277,34.46874912089149
2317,bopha2012,0.0,0.12853050807004412
2324,bopha2012,0.0,0.0
2325,bopha2012,0.0,0.0
2328,bopha2012,0.0,0.00295661249913706
2329,bopha2012,0.0,0.012541784254614887
2333,bopha2012,0.0158553987632788,3.139712747634561
2334,bopha2012,0.0,0.0
2336,bopha2012,0.0,0.006389782062369484
2342,bopha2012,0.0,0.0
2343,bopha2012,0.0,0.0
2348,bopha2012,0.0,19.5
2349,bopha2012,0.0,0.0
2352,bopha2012,0.4079254079254079,4.597871981664642
2353,bopha2012,0.0058309037900874,17.334244531447638
2354,bopha2012,0.0,0.032556069300856104
2355,bopha2012,0.0223613595706618,1.3841031403353168
2356,bopha2012,0.2442996742671009,1.7777333153136439
2357,bopha2012,0.0,0.0
2359,bopha2012,0.0190294957183634,4.784281320127435
2360,bopha2012,0.0,0.0
2361,bopha2012,0.0,0.0
2362,bopha2012,0.0,0.0
2365,bopha2012,0.0,0.007302210919275785
2366,bopha2012,0.1340482573726541,1.1071040155624232
2368,bopha2012,0.0745897563401292,0.1581219217102897
2369,bopha2012,0.0161368404066483,2.5715007985390157
2373,bopha2012,0.0,0.02679616675013551
2374,bopha2012,10.655737704918032,36.11611918888433
2375,bopha2012,0.0,0.0
2376,bopha2012,33.41761967703006,47.97090196536053
2379,bopha2012,0.0,0.010346712929813902
2380,bopha2012,0.0,0.010781397193837184
2381,bopha2012,0.0,0.012519442814263338
2382,bopha2012,0.0,0.0
2383,bopha2012,0.0,0.06472409600271271
2385,bopha2012,0.0178443968593861,29.533551424151398
2386,bopha2012,0.0,0.0
2388,bopha2012,0.0,0.0
2389,bopha2012,0.0465085376386951,0.890966082226144
2391,bopha2012,0.0,0.04673573810426653
2392,bopha2012,0.0,0.0
2393,bopha2012,0.0,0.03958139741302171
2394,bopha2012,0.0234980809900524,13.839424839405977
2395,bopha2012,0.0,0.03543146336941912
2396,bopha2012,0.0367511944138184,2.136189337378625
2397,bopha2012,0.0,0.0
2398,bopha2012,0.0,0.008435455223536156
2401,bopha2012,1.2345679012345678,19.356557517789547
2402,bopha2012,0.0354107648725212,1.6096009707436507
2403,bopha2012,0.0,0.0
2404,bopha2012,0.0,0.025043303982729484
2405,bopha2012,1.999600079984003,23.659209576755654
2408,bopha2012,0.0,0.0
2409,bopha2012,0.0,0.0701275463167024
2411,bopha2012,0.0,0.0
2412,bopha2012,0.4027061855670102,1.5689279708106219
2413,bopha2012,0.0,0.0027245237348174213
2415,bopha2012,0.0,0.0
2416,bopha2012,0.1108237901736239,24.628581564791013
2418,bopha2012,0.2318782135295896,28.61410547105766
2420,bopha2012,0.0,0.03048234498130921
2421,bopha2012,0.0,0.04903403998089324
2429,bopha2012,0.0,2.461986921925458e-07
2430,bopha2012,52.43359655419957,13.366512186575658
2431,bopha2012,0.0280741156653565,0.72698110648878
2433,bopha2012,0.0,0.0
2434,bopha2012,0.0100765820233776,0.7449314922870165
2435,bopha2012,0.0172324659658797,7.64384819378636
2436,bopha2012,56.041131105398456,44.70212691686168
2438,bopha2012,0.0,0.01495426874801918
2440,bopha2012,0.3430924062214089,6.771477546300506
2441,bopha2012,0.0299760191846522,3.385357075468607
2445,bopha2012,0.0,0.03298538598400898
2446,bopha2012,0.0,0.007109475986874813
2447,bopha2012,0.0,0.0
2448,bopha2012,0.0,0.0
2450,bopha2012,0.0,0.2453453381355255
2452,bopha2012,0.0,0.0
2453,bopha2012,0.0,0.002863877031483176
2454,bopha2012,0.0,0.012546913393802334
2455,bopha2012,0.0,0.024726432291470334
2457,bopha2012,0.5926388022457891,1.7325136273031938
2460,bopha2012,1.4679095681988643,2.6486321916451847
2461,bopha2012,0.0,1.950088651030066e-07
2463,bopha2012,0.0,0.0
2466,bopha2012,0.0,0.0
2468,bopha2012,0.0,0.0
2472,bopha2012,0.8034433285509325,1.2915687332615957
2474,bopha2012,0.0,0.0
2476,bopha2012,0.0,0.11038009845281475
2480,bopha2012,0.0319081046585832,0.853587584159858
2482,bopha2012,0.0168180289270097,0.2874595090356741
2483,bopha2012,0.0,0.0
2484,bopha2012,0.0,0.0
2486,bopha2012,2.3817239144523654,1.3248915376175874
2487,bopha2012,0.6138243928476115,1.6367410523715018
2490,bopha2012,0.0,0.0
2491,bopha2012,0.0,0.0
2492,bopha2012,0.0,0.0
2493,bopha2012,0.0,0.0
2495,bopha2012,0.0,0.0
2498,bopha2012,5.166867712102935,34.23974095384985
2499,bopha2012,0.0,0.0
2502,bopha2012,0.0351205806602669,0.6133175317108837
2503,bopha2012,0.0,0.0
2504,bopha2012,0.0,0.0181928022264359
2505,bopha2012,0.0,0.0
2506,bopha2012,0.8396305625524769,0.751094013469453
2508,bopha2012,0.0,0.0
2509,bopha2012,0.0,0.0
2511,bopha2012,0.0,0.0
2512,bopha2012,0.1419446415897799,36.71477504466329
2513,bopha2012,0.0,0.0
2514,bopha2012,0.0156641604010025,6.594993531827
2516,bopha2012,0.0,0.01735680634763202
2517,bopha2012,1.0483525887890457,2.3490781869162727
2523,bopha2012,2.0939086294416245,31.434288284579416
2525,bopha2012,0.6815703380588877,1.0403435988648615
2526,bopha2012,1.0752688172043012,2.2854661324537378
2527,bopha2012,0.0,0.004959616180547061
2535,bopha2012,8.583172147001934,4.473654292434959
2536,bopha2012,0.0,0.004339201586908006
2538,bopha2012,0.0,0.0
2545,bopha2012,0.0,0.019882581902907575
2549,bopha2012,0.0,0.007729361927861672
2550,bopha2012,31.80495588511357,37.92374415396717
2551,bopha2012,54.59579180509413,23.092396860826575
2556,bopha2012,0.0,0.0
2557,bopha2012,13.997873471557682,8.72437340092682
2559,bopha2012,0.0,0.045196254533898056
2560,bopha2012,0.0,0.0029423338434646524
2561,bopha2012,0.0,0.0
2563,bopha2012,0.0,0.029493627120581425
2565,bopha2012,0.0,0.0
2567,bopha2012,66.51697037740738,21.414941881059107
2568,bopha2012,0.7034850812646559,12.19171181385171
2569,bopha2012,0.0,0.03501902365951727
2570,bopha2012,0.0,0.0
2571,bopha2012,0.0,0.0
2575,bopha2012,0.0,0.0
2578,bopha2012,0.0143081985977965,19.715645740152524
2580,bopha2012,0.0734394124847001,7.695507261563072
2581,bopha2012,0.9033121445299432,4.113086587624
2583,bopha2012,0.0776345102275028,7.424230976337547
2591,bopha2012,0.0,2.368690428166568e-06
2592,bopha2012,0.0,0.0018601864756127712
2593,bopha2012,0.0,4.761552242882065e-06
2596,bopha2012,0.0,2.368690428166568e-06
2597,bopha2012,0.0415627597672485,6.207242491185458
2598,bopha2012,0.0,0.0
2600,bopha2012,0.0,0.0
2603,bopha2012,0.0,0.011777832878750304
2604,bopha2012,0.0,0.0
2605,bopha2012,1.5845824411134906,0.9435952643339286
2607,bopha2012,0.2927033242734685,0.8243065301473872
2608,bopha2012,0.0,0.012316539998083333
2609,bopha2012,0.0,0.0
2611,bopha2012,0.0,0.0
2613,bopha2012,0.0,0.010746558451448097
2617,bopha2012,0.0,0.0
2618,bopha2012,0.0,0.015139447281908105
2621,bopha2012,0.6831767719897524,1.5576532700049572
2622,bopha2012,0.0,0.003446870276914674
2623,bopha2012,0.0,0.011949598256793582
2626,bopha2012,0.0,0.0
2629,bopha2012,0.0,0.03137939547648487
2630,bopha2012,0.0424989375265618,1.095133201738859
2633,bopha2012,0.0,0.026860287449156427
2637,bopha2012,0.1708233686368295,0.2831642950761304
2641,bopha2012,0.0,0.0
2642,bopha2012,0.1215066828675577,1.2563829158016617
2645,bopha2012,0.0,0.0298746814629331
2646,bopha2012,0.0,0.0
2650,bopha2012,0.0,0.0
2652,bopha2012,0.0328048113723346,1.3346612477368711
2653,bopha2012,0.0706713780918728,2.8407395849823422
2654,bopha2012,0.0,0.0
2656,bopha2012,0.0,0.0
2657,bopha2012,0.0,0.0
2658,bopha2012,0.0,0.0
2661,bopha2012,0.0,0.032058042007196336
2662,bopha2012,0.0,0.0
2664,bopha2012,0.0,0.0
2666,bopha2012,0.0,0.0
2668,bopha2012,0.0,0.0
2670,bopha2012,0.0,1.176891500018823e-06
2671,bopha2012,0.0,0.0
2672,bopha2012,0.0,6.772327115772199e-06
2674,bopha2012,0.0,0.0
2675,bopha2012,0.0,0.0
2676,bopha2012,1.9169646404449745,3.0242554829401023
2678,bopha2012,0.0,0.0
2680,bopha2012,0.0,0.0
2681,bopha2012,0.0,0.0
2682,bopha2012,0.0,0.05040607604480145
2685,bopha2012,0.417391304347826,0.9262525866687343
2687,bopha2012,0.0,0.0
2690,bopha2012,1.074743527112848,2.999054787972229
2691,bopha2012,0.0,0.012688159278504191
2692,bopha2012,0.0,0.014548278800503156
2694,bopha2012,0.0439238653001464,1.6705785016912396
2695,bopha2012,2.047174009790832,4.2234220023761715
2696,bopha2012,0.109938434476693,1.0467616148243233
2698,bopha2012,0.0,0.030374411108356023
2699,bopha2012,0.0,0.001859657822960574
2700,bopha2012,0.0,0.0
2701,bopha2012,0.0,0.01540530806650932
2702,bopha2012,0.0,0.0051781171202598866
2703,bopha2012,0.0,0.010343971757871249
2704,bopha2012,0.0,5.286526521970634e-07
2705,bopha2012,0.0070308654995429,0.4803712159111865
2706,bopha2012,1.1371020142949968,9.656904694974763
2709,bopha2012,0.0236658383623239,1.3886960770451762
2711,bopha2012,0.0,0.0354714187146851
2712,bopha2012,0.0,0.0
2713,bopha2012,0.0,0.08037285386193499
2714,bopha2012,0.0,0.0
2717,bopha2012,1.9644821625019644,16.82547577611362
2719,bopha2012,0.0,0.022541040510003142
2720,bopha2012,0.0635324015247776,1.614323628041597
2721,bopha2012,0.0,0.0
2725,bopha2012,0.0,0.0
2726,bopha2012,0.0,0.0
2727,bopha2012,0.0,0.008426430101503738
2728,bopha2012,0.0,0.05103528007823991
2729,bopha2012,1.287793952967525,30.258401455384096
2731,bopha2012,0.0,0.02941712415523092
2733,bopha2012,0.1356852103120759,21.710642929442216
2734,bopha2012,0.0,0.0
2735,bopha2012,0.0,0.0
2736,bopha2012,0.0,0.4628945960406638
2737,bopha2012,0.0,0.0
2738,bopha2012,0.0,0.0
2743,bopha2012,0.0,0.6956797547566174
2744,bopha2012,0.0,0.0
2745,bopha2012,0.0,0.0
2747,bopha2012,0.0,0.0
2748,bopha2012,0.0,0.03989685921029743
2749,bopha2012,0.0,0.001896695370384041
2753,bopha2012,0.0,0.3029258107023602
2755,bopha2012,0.0,1.950088651030066e-07
2756,bopha2012,0.0,0.02252962268345695
2757,bopha2012,0.0,3.1239198592488197e-06
2758,bopha2012,0.0,0.0
2759,bopha2012,0.0,0.03457069607679035
2760,bopha2012,0.0,0.3528238472234492
2761,bopha2012,0.0,0.019719122466486626
2762,bopha2012,0.0,0.0018601864756127712
2764,bopha2012,0.0,0.0
2765,bopha2012,0.0,0.0
2767,bopha2012,0.0,0.0
2768,bopha2012,28.993678455492912,37.38758224936891
2769,bopha2012,0.0,0.015612612370843526
2770,bopha2012,0.0,0.0
2771,bopha2012,0.0,0.019750555377865506
2772,bopha2012,0.0,0.033651519671207455
2773,bopha2012,0.0,0.0
2775,bopha2012,0.0506585612968591,1.6076097903007767
2776,bopha2012,0.0,0.0
2777,bopha2012,0.0,9.030537393376631e-06
2778,bopha2012,1.5294117647058825,10.197861916506504
2779,bopha2012,0.0,0.020115552505896816
2781,bopha2012,0.0,0.024038212133457096
2782,bopha2012,0.0,0.0
2783,bopha2012,0.0104231811548884,0.0
2784,bopha2012,0.0,0.0
2785,bopha2012,0.0,0.007109475986874813
2786,bopha2012,0.0,0.0
2788,bopha2012,0.0,0.0286688380004406
2789,bopha2012,0.6201194304088194,0.8895391893812998
2791,bopha2012,0.0,0.0
2792,bopha2012,0.0,0.0
2794,bopha2012,0.0,0.0036861775167212523
2795,bopha2012,0.0,0.0
2796,bopha2012,0.0,0.0
2803,bopha2012,0.0150784077201447,1.4751949301106395
2805,bopha2012,0.0089405453732677,0.5710495895564281
2810,bopha2012,0.0,0.05634777577399742
2811,bopha2012,0.0,0.0
2818,bopha2012,0.8016347060672745,23.031946427508974
2820,bopha2012,0.0,0.0
2827,bopha2012,0.0,0.0
2828,bopha2012,0.0,0.00826466361492814
2831,bopha2012,0.0,0.05401607641379044
2832,bopha2012,0.0,0.0037047157315953146
2833,bopha2012,0.2110817941952506,1.7675385616606176
2834,bopha2012,0.0,0.04906151794116289
2841,bopha2012,0.4688063469166967,30.670972740877392
2842,bopha2012,0.0,0.11530944753669498
2844,bopha2012,0.0028925141733194,0.4611478951282421
2845,bopha2012,0.0,0.06919207845280244
2852,bopha2012,0.0,0.00022413392226956863
2855,bopha2012,16.229862947823996,2.270366310053636
2857,bopha2012,0.0392772977219167,3.346727685868132
2858,bopha2012,0.0180061220815077,25.91996780560472
2860,bopha2012,0.0,0.09750992653306849
2861,bopha2012,3.031784841075795,7.546449950378055
2863,bopha2012,0.0856408792463602,11.275618617051075
2865,bopha2012,0.0070067264573991,0.5599751782944882
2866,bopha2012,0.0564971751412429,1.958374133657349
2871,bopha2012,0.049455984174085,2.0874578776601576
2874,bopha2012,0.0,0.0
2877,bopha2012,0.0,0.0008640180871967712
2879,bopha2012,0.0,0.028675832266024704
2880,bopha2012,0.2013085052843482,2.000934858046991
2881,bopha2012,3.4090909090909087,2.1551407943296166
2882,bopha2012,5.302319764897143,9.406881566505009
2883,bopha2012,0.0,0.0
2884,bopha2012,0.0,0.019266992348586122
2885,bopha2012,0.0,0.04461719905340077
2888,bopha2012,0.0,0.1348418708382816
2890,bopha2012,0.0,0.0
2891,bopha2012,0.0,0.8158241467753252
2897,bopha2012,47.57701773741832,23.929276056536004
2900,bopha2012,0.0,0.055797148681976265
2902,bopha2012,0.0,0.0011627844380215852
2904,bopha2012,0.0386100386100386,0.3986936710859308
2906,bopha2012,0.0,0.0
2907,bopha2012,0.0,0.0459961737034728
2908,bopha2012,0.0091332541784637,1.7190042441620732
2912,bopha2012,0.0,0.050365318511947504
2914,bopha2012,0.1546072974644403,3.1412764109277407
2916,bopha2012,0.0,0.0
2919,bopha2012,0.0,0.0
2921,bopha2012,0.0181290790427846,1.334854221387474
2923,bopha2012,0.0,0.0
2924,bopha2012,0.0,0.032274116331027496
2926,bopha2012,0.0,0.001859657822960574
2927,bopha2012,0.0,0.05111044959447684
2929,bopha2012,34.73188483356523,51.641853585632624
2930,bopha2012,2.3547040565128974,51.641853585632624
2932,bopha2012,0.0117398450340455,19.391016028038663
2933,bopha2012,0.0,0.0
2934,bopha2012,0.0,0.0
2935,bopha2012,0.0,0.01361892058147019
2937,bopha2012,0.0,0.0032973846490399962
2940,bopha2012,0.0,0.09567367510824802
24629,conson2010,0.0384319754035357,0.4217025112121589
24631,conson2010,0.0,8.291852991040807e-08
24632,conson2010,0.0,1.7719472996050256e-07
24633,conson2010,0.0282565696524441,0.6532531269761208
24634,conson2010,0.0,0.21391610041197687
24637,conson2010,0.0,0.6446174675045937
24639,conson2010,0.0,1.0242298566431603e-07
24641,conson2010,0.0,3.7763990083068357e-06
24654,conson2010,0.4415188247571647,0.13278201747487464
24665,conson2010,0.0,2.737817289393259e-06
24671,conson2010,0.073251466756964,0.5430919380551849
24681,conson2010,0.0146957970020574,0.20558334400772132
24684,conson2010,0.0218340611353711,3.242732847871294
24690,conson2010,0.0,1.2157764488740797e-06
24696,conson2010,0.2965525763005066,0.09347071387780086
24699,conson2010,0.0,1.2157764488740797e-06
24711,conson2010,0.306932674984987,0.3582308396542153
24715,conson2010,0.0,8.21275221299108e-07
24718,conson2010,0.0659334072586687,0.7813655024367872
24719,conson2010,0.0,5.10879527104308e-07
24730,conson2010,0.0,1.0630986326554215e-06
24734,conson2010,0.0,0.049490456644464234
24746,conson2010,0.0,0.005690318606789245
24753,conson2010,0.0,0.00017029365122400963
24754,conson2010,0.0,2.737817289393259e-06
24763,conson2010,0.0451798723668605,0.2826455256395288
24764,conson2010,0.0,1.7719472996050256e-07
24765,conson2010,0.0,0.4005772699940319
24767,conson2010,0.0,1.4434457776149827
24768,conson2010,0.0113694502870786,0.28262366220562407
24784,conson2010,0.0,0.0004824413004506495
24788,conson2010,0.5591126341419425,0.2689132551645643
24789,conson2010,0.0511770726714432,5.940729557149403
24799,conson2010,0.5975723622782446,0.7496325399698779
24800,conson2010,0.2266241396676179,1.325247993626925
24805,conson2010,0.004800307219662,0.4507066448173265
24808,conson2010,0.1895425412806023,0.8658052735403315
24813,conson2010,0.020665996169902,1.0162378397661143
24815,conson2010,0.1721282616349576,2.1410448874045547
24834,conson2010,0.0,0.817636872637876
24835,conson2010,0.0,1.2157764488740797e-06
24847,conson2010,0.0,0.00017029365122400963
24857,conson2010,0.0,3.597595507732873e-06
24860,conson2010,0.0,1.2157764488740797e-06
24878,conson2010,0.5538631957906397,0.5562510871094913
24885,conson2010,0.0,1.7719472996050256e-07
24889,conson2010,0.1444831043226986,5.935507542181016
24890,conson2010,0.0458190148911798,0.2295362286745664
24910,conson2010,0.0,1.7719472996050256e-07
24911,conson2010,0.0,0.16519541056667758
24916,conson2010,0.0105004515194153,1.2761439868429028
24917,conson2010,0.0,0.4264591217326013
24918,conson2010,0.0,0.139381326012318
24925,conson2010,0.2925687536571094,1.0002074095679205
24930,conson2010,0.2241984903968313,4.135465023814501
24934,conson2010,0.195733020160501,1.5648411112303868
24940,conson2010,0.0,1.2157764488740797e-06
24944,conson2010,0.013512904824107,2.423182952888415
24945,conson2010,0.0,4.442417043573281e-06
24946,conson2010,0.0,0.008604617570689943
24948,conson2010,0.0,8.21275221299108e-07
24954,conson2010,0.0116945386504502,0.7057032768891909
24957,conson2010,0.035650623885918,0.2593860807600706
24958,conson2010,0.1279283601183337,0.6147362040656401
24964,conson2010,0.0,0.5639310467464216
24965,conson2010,0.0066507049747273,0.19035541541710432
24966,conson2010,0.0,1.4404282824620428e-06
